relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_46467.pdf_92_92_41_41_36_38_UNSUP	AML1/HP:0004808|Acute myeloid leukemia	{41}	{36,37,38}	{Finally,",",several,studies,have,identiﬁed,leukemogenic,chromosomal,translocations,",",including,fusions,between,immunoglobulin,heavy,locus,(,IGH,),and,BCL2,",",BCR,and,ABL,",",the,TEL,oncogene,(,also,known,as,ETV6,),and,acute,myeloid,leukemia,1,(,AML1,also,known,as,R,UNX1,),",",in,the,peripheral,blood,of,healthy,individuals,[,9,],.}	{"However , only rarely will a leukemic cell have two translocations , each of which impairs differentiation or increases cellular proliferation .","These observations have led to the hypothesis that at least two complementary events , one leading to a block in differentiation and the second leading to hyperproliferation , are required for leukemic transformation [ 8 ] ."}	{"These results were initially surprising and controversial , because it had been assumed for decades that these translocations inevitably led to leukemia .","In general , these studies have used PCR , often with nested primers , to identify either a fusion mRNA or a genomic DNA fusion produced by the translocation ."}	0.966	0.132	0.934	{"INV_WORD_SEQ_[1 (]",INV_INT_NGRAM_[1]_[(],INV_MIN_VERB_GENE_[include]_HPO_[know],INV_POS_SEQ_[CD_CD],INV_EXT_NGRAM_[and]_[also],"INV_WORD_SEQ_NER_[NUMBER NUMBER]",INV_DEP_PATH_[nsubj-rcmod|[@]}	{1.69919,1.51783,0.384713,-0.240132,0.155968,-0.139781,-0.110265}
RELATION_GENEHPOTERM_SCPDFS_40337.pdf_16_16_58_58_45_46	MRX23/HP:0001321|Cerebellar hypoplasia	{58}	{45,46}	{The,Xq21,—,q24,region,is,interesting,because,several,neurological,disorders,map,to,this,region,",",including,double,cortex/X-linked,lissencephaly,(,DC/XLIS,),(,6,",",26,),",",Xlinked,mental,retardation,limited,to,females,(,EFMR,),(,28,),",",X-linked,nonprogressive,congenital,cerebellar,hypoplasia,(,15,),",",and,several,nonspeciﬁc,mental,retardation,disorders,:,MRX23,(,13,),",",MRX30,(,9,),",",MRX35,(,14,),",",and,MRX47,(,7,),.}	{"The new contig extends and incorporates several previously published contigs , providing a total overlapping contig extending approximately 34 Mb from DXS441 in Xq13 .1 to DXS8088 in Xq23 .","© 1998 Academic Press"}	{"It is not known whether any of these disorders are allelic .","Further mapping information across this region would therefore facilitate the identiﬁcation of the genes responsible for these disorders ."}	0.978	0.02	0.852	{BETW_2_GRAM_[mental_retardation],BETW_2_GRAM_[(_15],BETW_2_GRAM_[disorder_:],"BETW_2_GRAM_[)_,]",INV_EXT_NGRAM_[congenital]_[(],BETW_2_GRAM_[15_)],BETW_2_GRAM_[and_several],"BETW_2_GRAM_[,_and]",INV_MIN_VERB_[include],INV_INT_NGRAM_[(]_[:],BETW_2_GRAM_[retardation_disorder],BETW_2_GRAM_[nonspeciﬁc_mental],BETW_2_GRAM_[several_nonspeciﬁc]}	{2.26787,1.2193,0.902787,-0.773803,0.372778,0.35356,-0.335223,-0.163149,-0.12335,-0.0961727,0.0611098,0,0}
RELATION_GENEHPOTERM_SCPDFS_19117.pdf_400_400_19_19_47_48	GPSM2/HP:0011297|Abnormality of digit	{19}	{47,48}	{We,speculate,that,some,of,the,involved,genes,such,as,ALX3,",",RBM15,",",NT,NG1,",",SLC25A24,",",GPSM2,",",TBX15,and,NOTCH2,may,be,responsible,for,mental,retardation,",",autism,",",cognitive,deﬁcit,",",craniofacial,dysmorphism,",",facial,clefting,",",deafness,",",short,stature,and,digit,abnormalities,associated,with,interstitial,chromosome,1p21,.1,—,p12,duplication,syndrome,.}	{"Marle et al. ( 2013 ) reported prenatal diagnosis of 60 % mosaicism for sSMC ( 1 ) with dup ( 1 ) ( p13 — > p11 ) in a fetus with facial dysmorphism , camptodactyly and spleen hypoplasia .","According to the aCGH results , the 1p21 .1 — p12 duplicated region in this presentation contains 106 OMlM genes ."}	{"ALX3 ( OMIM 606014 ) encodes a paired class homeodomain protein that is highly expressed in frontonasal mesenchyme ( ten Berge et al. , 1998 ) .","Homozygous or compound heterozygous mutations of AIX3 have been associated with frontonasal dysplasia 1 ( OMIM 136760 ) which is characterized by ocular hypertelorism , broad nasal root , median facial cleft , anterior cranium biﬁdum occultum and alae nasi clefting , and occasional abnormalities of mental retardation and conductive deafness ( Twigg et al. , 2009 ) ."}	1	0.99	1	{BETW_2_GRAM_[mental_retardation],"BETW_2_GRAM_[deafness_,]",BETW_2_GRAM_[be_responsible],"INT_NGRAM_[,]_[and]",BETW_2_GRAM_[stature_and],"BETW_2_GRAM_[retardation_,]",VERB_[be],"EXT_NGRAM_[,]_[associate]","BETW_2_GRAM_[clefting_,]","BETW_2_GRAM_[,_short]","BETW_2_GRAM_[dysmorphism_,]",BETW_2_GRAM_[responsible_for],"BETW_2_GRAM_[,_facial]","BETW_2_GRAM_[autism_,]","BETW_2_GRAM_[,_autism]",BETW_2_GRAM_[short_stature],BETW_2_GRAM_[craniofacial_dysmorphism],BETW_2_GRAM_[facial_clefting],BETW_2_GRAM_[may_be],BETW_2_GRAM_[cognitive_deﬁcit],"BETW_2_GRAM_[,_deafness]","BETW_2_GRAM_[,_cognitive]","BETW_2_GRAM_[deﬁcit_,]","BETW_2_GRAM_[,_craniofacial]",MIN_VERB_GENE_[be]_HPO_[associate],BETW_2_GRAM_[for_mental],"BETW_2_GRAM_[,_tbx15]",BETW_2_GRAM_[and_notch2],BETW_2_GRAM_[notch2_may],BETW_2_GRAM_[tbx15_and]}	{2.26787,1.85396,1.39526,-1.23255,-0.877444,0.814394,-0.812571,0.809582,0.789913,-0.727682,0.720779,0.605529,0.563277,0.463869,0.441779,-0.420565,0.385225,0.356815,-0.23193,-0.17986,0.177283,-0.0760609,-0.0503425,0.0312689,-0.0293606,0.0255546,0.0255546,0.0255546,0.0255546,0.0255546}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0067105.pdf_281_281_9_9_32_33_UNSUP	LIPH/HP:0002224|Woolly hair	{9}	{32,33}	{Hypotrichosis,can,be,an,associated,feature,of,ARVV,H.,LIPH,",",together,with,LPAR6,",",deﬁne,a,developmental,axis,of,hair,growth,and,shape,and,hypotrichosis,is,speculated,to,be,associated,with,woolly,hair,when,the,pathological,ﬁndings,and,structural,abnormalities,in,the,hair,follicle,are,severe,.}	{"WH can be autosomal recessive ( ARWH ) or autosomal dominant ( ADWH ) and can manifest as a syndromic or non syndromic form .","In its syndromic form , the hair shows some structural anomalies , including trichorrhexis nodosa and tapered ends [ 71 ] ."}	{"Although the alteration of the Cornish Rex LPAR6 protein is severe , the breed presents mild hypotrichosis compared to human , where point mutations affecting the binging of LPA with the receptor can be associated with complete hair loss [ 65 ] .","The role of LPAR6 protein in the cat hair follicle has not been determined , but potentially , either the different genetic background as compared to humans or the compromised residual activity of the Cornish Rex protein in the root sheath causes a compromised function in anchoring the hair shaft , which leads to the \\\\ / V H phenotype ."}	0.984	0.022	0.998	{BETW_2_GRAM_[a_developmental],"BETW_2_GRAM_[,_together]",VERB_[is],VERB_[be],"INT_NGRAM_[,]_[with]",BETW_2_GRAM_[be_associate],VERB_[deﬁne],BETW_2_GRAM_[speculate_to],BETW_2_GRAM_[hair_growth],VERB_[speculated],MIN_VERB_GENE_[deﬁne]_HPO_[associate],BETW_2_GRAM_[growth_and],"BETW_2_GRAM_[,_deﬁne]",BETW_2_GRAM_[be_speculate],BETW_2_GRAM_[of_hair],BETW_2_GRAM_[shape_and],VERB_[associated],BETW_2_GRAM_[and_hypotrichosis],BETW_2_GRAM_[developmental_axis],BETW_2_GRAM_[hypotrichosis_be],BETW_2_GRAM_[with_lpar6],"BETW_2_GRAM_[lpar6_,]",BETW_2_GRAM_[to_be],BETW_2_GRAM_[axis_of],EXT_NGRAM_[H.]_[when],BETW_2_GRAM_[and_shape],BETW_2_GRAM_[associate_with],BETW_2_GRAM_[deﬁne_a],BETW_2_GRAM_[together_with]}	{1.41962,1.13594,-0.872278,-0.812571,-0.804484,0.717946,-0.601996,0.54661,0.513453,0.490088,0.472781,0.387983,0.387166,0.371142,-0.370635,0.329747,0.302613,0.260712,0.260712,0.260712,0.195279,0.195279,0.188998,0.10902,0.108798,-0.084945,0.0647082,-0.0633666,0.0211161}
RELATION_GENEHPOTERM_journal.pone.0004771.pdf_639_639_27_27_11_11	LKB1/HP:0002861|Melanoma	{27}	{11}	{Interestingly,",",this,residue,appears,to,be,constitutively,phosphorylated,in,human,melanoma,cells,harboring,BRAFVWOE,activating,mutation,as,an,indicator,of,the,connection,between,RAS,pathway,and,LKB1,.}	{"PLoS ONE | www .","p | osone.org through the Ras-Erkl/2-p 90RSK pathway ."}	{"The role of LKB1 in response to growth factors , and its connection to the RAS pathway , is mostly unknown .","Our results show that melanoma cells harboring the BRAFVWOE oncogenic mutation have a very limited response to metabolic stress ."}	1	0.42	1	{BETW_2_GRAM_[mutation_as],INV_INT_NGRAM_[cell]_[and],INV_EXT_NGRAM_[human]_[.],INV_VERB_[activating],INV_VERB_[harboring],BETW_2_GRAM_[connection_between],BETW_2_GRAM_[activate_mutation],BETW_2_GRAM_[as_a],BETW_2_GRAM_[a_indicator],BETW_2_GRAM_[of_the],BETW_2_GRAM_[indicator_of],BETW_2_GRAM_[cell_harbor],BETW_2_GRAM_[pathway_and],BETW_2_GRAM_[ra_pathway],BETW_2_GRAM_[the_connection],BETW_2_GRAM_[BRAFVWOE_activate],BETW_2_GRAM_[harbor_BRAFVWOE],BETW_2_GRAM_[between_ra],INV_MIN_VERB_GENE_[phosphorylate]_HPO_[activate]}	{1.94228,1.92692,1.63751,1.05647,1.00657,0.7475,0.677453,-0.511969,-0.44956,-0.43174,-0.303774,0.200756,0.178914,-0.127964,-0.0526932,0,0,0,0}
RELATION_GENEHPOTERM_journal.pone.0003661.pdf_60_60_7_7_37_38	PSA/HP:0012125|Prostate cancer	{7}	{37,38}	{For,instance,",",serum,prostatespeciﬁc,antigen,(,PSA,),level,for,the,screening,of,prostate,cancer,was,also,found,to,be,elevated,in,patients,with,breast,or,lung,tumors,",",leading,to,70,%,failure,of,early,prostate,cancer,detection,[,"17,18",],.}	{"Finally , given the common biomarkers , we were able to identify between 3 and 59 potentially unique biomarkers per cancer type .","This is unprecedented since one of the key drawbacks to current biomarkers is that most of them are not speciﬁc for one cancer type , which can easily lead to false positives in the early detection of cancer ."}	{"The limited speciﬁcity and sensitivity of current early diagnostic biomarkers has greatly restricted their reliability .","Therefore , our mining method could serve as a general strategy for discovering more effective individual or grouped speciﬁc markers for cancer , hopefully achieving the clinical objective of screening for early and speciﬁc detection ."}	0.912	0.07	1	{VERB_[was],BETW_2_GRAM_[of_prostate],BETW_2_GRAM_[lung_tumor],BETW_2_GRAM_[the_screening],BETW_2_GRAM_[with_breast],"BETW_2_GRAM_[tumor_,]","BETW_2_GRAM_[,_lead]",BETW_2_GRAM_[)_level],VERB_[leading],BETW_2_GRAM_[to_70],MIN_VERB_GENE_[find]_HPO_[lead],BETW_2_GRAM_[of_early],VERB_[be],BETW_2_GRAM_[70_%],BETW_2_GRAM_[for_the],BETW_2_GRAM_[level_for],INT_NGRAM_[)]_[early],EXT_NGRAM_[(]_[detection],BETW_2_GRAM_[lead_to],BETW_2_GRAM_[elevated_in],BETW_2_GRAM_[in_patient],BETW_2_GRAM_[be_elevated],VERB_[found],BETW_2_GRAM_[cancer_be],BETW_2_GRAM_[or_lung],BETW_2_GRAM_[prostate_cancer],BETW_2_GRAM_[screening_of],BETW_2_GRAM_[find_to],BETW_2_GRAM_[breast_or],BETW_2_GRAM_[patient_with],BETW_2_GRAM_[to_be],BETW_2_GRAM_[also_find],BETW_2_GRAM_[failure_of],BETW_2_GRAM_[be_also],BETW_2_GRAM_[%_failure]}	{-1.802,1.71259,1.33413,1.18037,-1.17609,1.16293,1.15857,1.12199,-0.999416,0.983132,0.935501,-0.856257,-0.812571,0.793412,-0.783011,-0.754913,-0.74939,-0.636575,0.622323,-0.60177,0.577003,0.537392,-0.39034,-0.312502,-0.305285,0.285164,-0.276208,0.272019,-0.246327,-0.218305,0.188998,0.167284,-0.0809323,0.0192496,0}
RELATION_GENEHPOTERM_journal.pone.0094748.pdf_201_201_7_7_18_18	ERK2/HP:0002861|Melanoma	{7}	{18}	{selectively,knock,down,levels,of,ERKI,and,ERK2,(,both,individually,and,in,combination,),in,human,A375,melanoma,cells,homozygous,for,the,BRAF,‘,/,[,OWE,mutation,(,Figure,5B,),.}	{"OO94748 .",gOO4}	{"In the absence of exogenously-added WNT3A , knockdown of either ERKI or ERK2 individually did not result in signiﬁcant apoptosis as measured on immunoblot by cleaved PARPI .","Combining ERKI and ERK2 siRNA led to PARPl cleavage that was detectable with extended exposure ( Figure 5B ) ."}	0.938	0.624	1	{EXT_NGRAM_[and]_[cell],MIN_VERB_[knock],BETW_2_GRAM_[in_combination],SINGLE_VERB_[knock],BETW_2_GRAM_[(_both],BETW_2_GRAM_[individually_and],BETW_2_GRAM_[both_individually],BETW_2_GRAM_[in_human],BETW_2_GRAM_[)_in],BETW_2_GRAM_[and_in],BETW_2_GRAM_[combination_)],BETW_2_GRAM_[human_a375],INT_NGRAM_[(]_[a375]}	{2.7419,-0.869988,0.809897,0.505378,-0.398255,0.220092,0.220092,0.208828,-0.195845,-0.170794,-0.0571955,0,0}
RELATION_GENEHPOTERM_SCPDFS_22914.pdf_457_457_24_24_59_59	ASXL2/HP:0002282|Heterotopia	{24}	{59}	{Interestingly,",",the,human,ASXL2,gene,was,initially,identiﬁed,as,being,a,fusion,protein,in,a,balanced,reciprocal,translocation,between,chromosomes,2p24,(,the,ASXL2,locus,),and,9q32,(,the,Gt4,—,2,locus,),",",identiﬁed,in,a,patient,with,complete,agenesis,of,the,corpus,callosum,",",bilateral,chorioretinal,and,iris,colobomas,",",and,bilateral,periventricular,nodular,heterotopia,(,Ramocki,et,al.,",",2003,),.}	{"Mouse Asxl2 is ubiquitously expressed in the central nervous system from 9.5 to 15.5 dpc , which is the period when callosal development begins , and mouse Asxll is also expressed in the developing brain at 10.5-11 .0 dpc by whole-mount RNA in situ hybridization .","Given the observation that Asxll and Asxl2 are both expressed at high relative levels in the developing and adult brain and eye compared to other tissues , and that Asxl3 , which shows limited expression proﬁle , is also expressed in brain and eye , it will be interesting to investigate possible roles for Asxlike genes in brain and eye development and function ."}	{"It is therefore possible that Asx — like genes function in evolutionarily conserved genetic pathways to regulate eye development .","Asxll and Asxl2 are both expressed in undifferentiated mouse embryonic stem ( ES ) cells , eggs , and pre-implantation embryos ."}	0.986	0.374	1	{BETW_2_GRAM_[agenesis_of],BETW_2_GRAM_[locus_)],BETW_2_GRAM_[2_locus],BETW_2_GRAM_[a_patient],BETW_2_GRAM_[with_complete],BETW_2_GRAM_[corpus_callosum],"BETW_2_GRAM_[coloboma_,]","BETW_2_GRAM_[)_,]",BETW_2_GRAM_[bilateral_periventricular],BETW_2_GRAM_[—_2],BETW_2_GRAM_[)_and],BETW_2_GRAM_[the_corpus],EXT_NGRAM_[the]_[(],BETW_2_GRAM_[and_bilateral],"BETW_2_GRAM_[callosum_,]","BETW_2_GRAM_[,_identiﬁed]",BETW_2_GRAM_[of_the],BETW_2_GRAM_[periventricular_nodular],BETW_2_GRAM_[complete_agenesis],BETW_2_GRAM_[patient_with],"BETW_2_GRAM_[,_and]",VERB_[identiﬁed],BETW_2_GRAM_[in_a],BETW_2_GRAM_[(_the],MIN_VERB_GENE_[be]_HPO_[identiﬁed],BETW_2_GRAM_[identiﬁed_in],BETW_2_GRAM_[and_iris],"BETW_2_GRAM_[,_bilateral]",INT_NGRAM_[locus]_[nodular],BETW_2_GRAM_[gt4_—],BETW_2_GRAM_[9q32_(],BETW_2_GRAM_[iris_coloboma],BETW_2_GRAM_[bilateral_chorioretinal],BETW_2_GRAM_[chorioretinal_and],BETW_2_GRAM_[and_9q32],BETW_2_GRAM_[the_gt4]}	{1.12351,1.02478,0.969029,0.933654,-0.906017,0.879035,0.815503,-0.773803,0.7678,-0.719704,-0.698558,0.628875,0.569952,0.532208,-0.453885,0.452202,-0.43174,0.277806,0.262393,-0.218305,-0.163149,-0.158926,0.146914,-0.103562,0.100697,0.100065,-0.0799843,-0.0318478,0,0,0,0,0,0,0,0}
RELATION_GENEHPOTERM_journal.pone.0104068.pdf_8_8_19_19_33_34	MYC/HP:0012191|B-cell lymphoma	{19}	{33,34}	{Recent,studies,provide,convincing,evidence,that,a,combined,immunohistochemical,or,fluorescence,in,situ,hybridization,(,FISH,),score,of,MYC,",",BCL2,",",BCL6,proteins,and,MYC,translocations,predicted,outcome,in,diffuse,large,B-cell,lymphoma,(,DLBCL,),patients,treated,with,rituximab,",",cyclophosphamide,",",doxorubicin,",",vincristine,",",and,prednisone,(,R,.}	{"Department of Pathology , Guangdong General Hospital , Guangdong Academy of Medical Science , Guangzhou , China",Abstract}	{"— .","CHOP ) ."}	0.948	0.978	1	{"BETW_2_GRAM_[,_bcl6]","INT_NGRAM_[,]_[large]",VERB_[predicted],"BETW_2_GRAM_[,_bcl2]",BETW_2_GRAM_[predict_outcome],"BETW_2_GRAM_[bcl2_,]",BETW_2_GRAM_[diffuse_large],EXT_NGRAM_[of]_[(],BETW_2_GRAM_[myc_translocation],BETW_2_GRAM_[outcome_in],BETW_2_GRAM_[protein_and],MIN_VERB_GENE_[predict]_HPO_[treat],BETW_2_GRAM_[and_myc],BETW_2_GRAM_[in_diffuse],BETW_2_GRAM_[translocation_predict],BETW_2_GRAM_[bcl6_protein]}	{1.73526,-1.72729,-1.34636,1.30486,0.982204,0.881652,0.642212,0.542891,0.374725,-0.346797,0.322862,-0.131278,-0.0654777,-0.0607943,0,0}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0080393.pdf_83_83_4_4_20_20_UNSUP	EDA/HP:0000677|Oligodontia	{4}	{20}	{Digenic,mutations,of,both,EDA,and,WJVT,],oA,were,identiﬁed,in,2,of,88,(,2.27,%,),isolated,oligodontia,cases,and,4,of,26,(,15.38,%,),syndromic,tooth,agenesis,cases,.}	{"pymol.org ) from PDB ﬁle IRJ7 .",Results}	{"The patients in all four syndromic cases had HED ( Fig .","1 ) ."}	0.992	0.806	1	{VERB_[were],BETW_2_GRAM_[be_identiﬁed],INT_NGRAM_[and]_[isolate],MIN_VERB_GENE_[identiﬁed]_HPO_[isolate],BETW_2_GRAM_[in_2],BETW_2_GRAM_[)_isolate],BETW_2_GRAM_[2_of],BETW_2_GRAM_[of_88],BETW_2_GRAM_[88_(],BETW_2_GRAM_[2.27_%],BETW_2_GRAM_[(_2.27],BETW_2_GRAM_[]_oa],EXT_NGRAM_[both]_[case],VERB_[isolated],BETW_2_GRAM_[%_)],BETW_2_GRAM_[WJVT_]],BETW_2_GRAM_[and_WJVT],VERB_[identiﬁed],BETW_2_GRAM_[identiﬁed_in],BETW_2_GRAM_[oa_be]}	{-1.82208,1.52037,1.22758,0.793252,-0.678418,0.661905,-0.500146,0.479401,0.479401,0.479401,0.479401,0.396198,0.311847,0.196583,-0.183427,0.163055,0.163055,-0.158926,0.100065,0.0105597}
RELATION_GENEHPOTERM_journal.pone.0075951.pdf_386_386_21_21_24_25	STAT1/HP:0001370|Rheumatoid arthritis	{21}	{24,25}	{CD28,Modulation,of,CD28,expression,with,anti,»,tumor,necrosis,factor,alpha,therapy,in,rheumatoid,arthritis,62,STAT1,Activation,of,the,STAT1,pathway,in,rheumatoid,arthritis,63,Tyk2,Our,results,demonstrate,a,critical,contribution,of,Tyk2,in,the,development,of,arthritis,",",and,we,propose,64}	{"| L2RA The present genetic and serologic data suggest that inherited altered genetic constitution at the | L2RA locus 61","may predispose to a less destructive course of RA ."}	{"that Tyk2 might be an important candidate for drug development .","IKBKE Combination therapy with low dose IFNB and an IKBKE inhibitor might improve efficacy of either agent alone 65"}	0.98	0.566	0.966	{INT_NGRAM_[pathway]_[in],"WORD_SEQ_NER_[pathway in]","WORD_SEQ_[pathway in]",MIN_VERB_[demonstrate],DEP_PATH_[nn@prep_in],POS_SEQ_[NN_IN],EXT_NGRAM_[the]_[63]}	{1.83557,1.5553,1.5553,-1.45558,1.15103,-0.897811,0}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0029085.pdf_263_263_21_21_14_14_UNSUP	p53/HP:0002669|Osteosarcoma	{21}	{14}	{The,improved,efficacy,of,ST3595/PTX,combination,over,SAHA/PTX,was,dramatically,evidenced,in,the,human,osteosarcoma,U2OS,",",a,model,carrying,wild-type,p53,(,Figure,7,),.}	{"Therefore , further in vivo experiments were performed with the methoxy analog .","In contrast to ST3595 , SAHA at the same dose was not effective in modulating the PTX activity , but it markedly worsened the toxicity of the combination ( Table 1 ) ."}	{"ST3595 in combination with the taxane produced complete tumor","A IGROV-1"}	0.978	0.642	0.918	{INV_EXT_NGRAM_[human]_[(],BETW_2_GRAM_[a_model],INV_VERB_[carrying],"BETW_2_GRAM_[,_a]",BETW_2_GRAM_[model_carry],INV_INT_NGRAM_[u2o]_[wild-type],INV_MIN_VERB_GENE_[evidence]_HPO_[carry],BETW_2_GRAM_[carry_wild-type],"INV_WORD_SEQ_NER_[u2o , a model carry wild-type]","INV_POS_SEQ_[NN_,_DT_NN_VBG_JJ]","INV_WORD_SEQ_[u2o , a model carry wild-type]",INV_DEP_PATH_[dobj-partmod|carry-appos|model@nn],"BETW_2_GRAM_[u2o_,]"}	{1.47292,0.7395,0.480684,-0.355931,0.173606,0.173606,0.173606,0.173606,0.173606,0.173606,0.173606,0.173606,0.152576}
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40530.pdf_20_20_54_54_34_34_UNSUP	MJD/HP:0001251|Ataxia	{54}	{34}	{CAG/CTG,trinucleotide,repeat,expansions,are,the,causative,mutations,of,at,least,nine,human,hereditary,neurological,diseases,",",including,myotonic,dystrophy,",",spinal,and,bulbar,muscular,atrophy,",",Huntington,disease,(,HD,),",",spinocerebellar,ataxia,type,1,(,SCA1,),",",dentatorubral,—,pallidoluysian,atrophy,(,DRPLA,),",",Machado,—,Joseph,disease,(,MJD,),",",SCA2,",",SCA6,",",and,SCA7,(,reviewed,in,Refs,.}	{"Although the size of the CAG/CTG repeat of allele L is within the range of the expanded CAG repeat of disease-causing genes , we did not detect any association of allele L with various neurodegenerative diseases , including frontotemporal dementia and parkinsonism , mapped to 17q21 — q23 .","© 1998 Academic Press"}	{"6 , 11 , 13 , 19 ) .","The expanded trinucleotide repeats in these diseases , except for SCA6 , exhibit intergenerational instability in size , which is closely correlated with the accelerated age at onset in successive generations ( genetic anticipation ) ."}	1	0.212	1	{INV_EXT_NGRAM_[spinocerebellar]_[)],BETW_2_GRAM_[(_drplum],BETW_2_GRAM_[drplum_)],BETW_2_GRAM_[type_1],INV_MIN_VERB_[be],"BETW_2_GRAM_[,_dentatorubral]","BETW_2_GRAM_[)_,]",INV_INT_NGRAM_[type]_[(],BETW_2_GRAM_[pallidoluysian_atrophy],BETW_2_GRAM_[disease_(],BETW_2_GRAM_[dentatorubral_—],BETW_2_GRAM_[Machado_—],BETW_2_GRAM_[Joseph_disease],BETW_2_GRAM_[—_pallidoluysian],BETW_2_GRAM_[sca1_)],"BETW_2_GRAM_[,_Machado]",BETW_2_GRAM_[(_sca1],BETW_2_GRAM_[atrophy_(],BETW_2_GRAM_[—_Joseph],BETW_2_GRAM_[1_(]}	{3.23509,1.81139,1.81139,1.30082,-1.14015,1.03167,-0.773803,0.753058,0.6916,0.615669,-0.56216,-0.504246,0.454166,-0.293139,0.190762,-0.188563,0.162976,0.0883227,0.0469838,-0.00977973}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0008762.pdf_558_558_47_47_56_57_UNSUP	alpha-synuclein/HP:0100315|Lewy bodies	{47}	{56,57}	{Tofaris,GK,",",Garcia,Reitbock,P,",",Humby,T,",",Laml,),ourne,SL,",",O’Connell,l,"\\\\",’,1,",",et,al.,(,2006,),Pathological,changes,in,dopaminergic,nerve,cells,of,the,sul,),stantia,nigra,and,olfactory,bulb,in,mice,transgenic,for,truncated,human,alpha-synuclein,(,l,~,120,),:,implications,for,Lewy,body,disorders,.}	{"Shepherd D , Garland PB ( 1969 ) The kinetic properties of citrate synthase from rat liver mitochondria .","BiochemJ 114 : 5974610 ."}	{"J Neurosci 26 : 394243950 .","Kadar A , \\\\ / Vittmann G , Liposits Z , Fekete C ( 2009 ) Improved method for combination of immunocytochemistry and Nissl staining ."}	0.984	0.798	0.994	{BETW_2_GRAM_[implication_for],MIN_VERB_[truncate],INT_NGRAM_[(]_[for],BETW_2_GRAM_[120_)],BETW_2_GRAM_[:_implication],EXT_NGRAM_[human]_[disorder],BETW_2_GRAM_[(_l],BETW_2_GRAM_[~_120],SINGLE_VERB_[truncate],BETW_2_GRAM_[)_:],BETW_2_GRAM_[l_~]}	{1.18511,1.17626,0.762451,0.678643,0.513402,0.505519,-0.416299,0.28003,-0.0977792,-0.0500533,-0.0270704}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0013917.pdf_109_109_3_3_21_22_UNSUP	DM/HP:0001392|Abnormality of the liver	{3}	{21,22}	{HGM,setup,in,DM,:,Olchrolc,miror,in,CF,:,color,filter,(,ﬁltering,laser,beam,a,BS,:,Beam,splitter,abnormal,liver,function,and,hepatitis,B,or,C,virus,infection,(,GPT,>,100,IU,/,L,or,total,bilirubin,>,2,mg/dl,),.}	{"patients with concomitant infection ; and 4 .","patients with"}	{"Around 1 X1 cm2 of tissue was taken from the right lateral atrium during open-heart surgery in all patients and incubated directly into optimal cutting temperature ( O.C. T ) compound ( Miles Inc. , Elkhart ; NH ; USS ) .","The samples were stored at — 20 ° C and defrosted at room temperature before harmonics optical microscopy ."}	0.976	0.078	0.418	{BETW_2_GRAM_[a_b],BETW_2_GRAM_[b_:],BETW_2_GRAM_[ﬁltering_laser],SINGLE_VERB_[ﬁltering],BETW_2_GRAM_[beam_a],INT_NGRAM_[:]_[splitter],BETW_2_GRAM_[:_color],BETW_2_GRAM_[:_Beam],BETW_2_GRAM_[filter_(],BETW_2_GRAM_[Beam_splitter],MIN_VERB_[ﬁltering],BETW_2_GRAM_[color_filter],BETW_2_GRAM_[(_ﬁltering],EXT_NGRAM_[in]_[function],BETW_2_GRAM_[laser_beam],BETW_2_GRAM_[cf_:],BETW_2_GRAM_[in_cf],BETW_2_GRAM_[miror_in],BETW_2_GRAM_[:_olchrolc],BETW_2_GRAM_[olchrolc_miror]}	{1.16062,-0.897094,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,0.30216,-0.253606,0.214733,-0.173875,-0.133729,0.124021,0.124021,0.124021}
